Vin_0,Vin_1,Output
0.14539080005108512,1.3541289946112933,INDEFINIDO
0.6864086642277071,0.5261978502156446,LOW
0.3132279877905247,3.837128622465329,HIGH
4.190502743018149,1.2763723366868747,HIGH
2.8258114912482593,2.3803712449299548,HIGH
1.377553156936441,1.9309456679109624,INDEFINIDO
1.516238508509419,2.04982530499925,INDEFINIDO
0.855632558967686,1.392009649161805,INDEFINIDO
1.0635820366540552,1.9290026916015492,INDEFINIDO
1.266841037016481,3.0963704440448043,HIGH
1.4137034712421055,1.6054680233281342,INDEFINIDO
2.8619626265466938,0.8247657866313116,HIGH
1.9324381520590088,3.390243248024459,INDEFINIDO
1.6239480945337912,4.990256213815824,INDEFINIDO
3.113622101546022,3.3918004269893873,HIGH
0.5340314937698133,1.5999824406968686,INDEFINIDO
4.467251286255621,0.8797444916461329,HIGH
1.2410962545686248,0.6067157595716363,LOW
1.7698924801594897,1.4377876501851101,INDEFINIDO
2.757679014334751,1.0685467380738427,HIGH
3.5870383734343174,3.199862945925899,HIGH
1.0578706984476127,0.8664412378596725,LOW
0.5234276342906704,0.6302969056141987,LOW
1.8635752324854717,3.678927775162946,INDEFINIDO
4.438106201559494,0.6957929838214177,HIGH
0.22100480151064336,0.27257832820169625,LOW
4.618649814370256,4.495585933357708,HIGH
4.3449078010932976,0.18870062103453655,HIGH
2.8694648869796353,0.2124639068715855,HIGH
0.001653716626762125,0.05105567338886977,LOW
0.42623300913705886,0.8244824696239839,LOW
1.1080149083531128,2.0897479868866404,HIGH
0.15360912500681906,0.30463172117248855,LOW
0.3701237804624772,0.4141279437917148,LOW
1.0116699933949438,0.11782004954905546,LOW
0.9043006686981048,0.17498448809783157,LOW
2.08341540376284,3.514812483088087,HIGH
1.5920452365955495,2.375520252671464,INDEFINIDO
0.9466841318482437,0.9103185019407919,LOW
3.724515392387191,1.1327459178357056,HIGH
1.1622047413245804,1.4867510270280733,INDEFINIDO
1.500496699530433,1.8540399464109156,INDEFINIDO
2.300522340887896,2.174595517806506,HIGH
1.5798296831696,1.4207224715814,INDEFINIDO
1.3256932192704651,1.9283272754147915,INDEFINIDO
0.8411896475472144,4.348604353357146,HIGH
2.1196382527340196,0.05729556556096577,HIGH
1.8367004372738784,4.052491662112801,INDEFINIDO
1.2087691504852156,1.2614966713793911,LOW
1.9176277167826732,1.5611634223245037,INDEFINIDO
1.0480659223426319,1.4448431119481566,INDEFINIDO
1.8474944696436073,4.776465917075406,INDEFINIDO
1.0360672110044764,0.3932650182690029,LOW
1.8443198082722287,3.5635678063123564,INDEFINIDO
0.6036958878407597,1.8062152101087214,INDEFINIDO
4.805258690024012,0.5372976971048041,HIGH
1.0474026228315927,4.4004450017668475,HIGH
1.932283361939639,1.9615373366501105,INDEFINIDO
0.19918384975262193,1.1715354560221747,LOW
1.3080036676363385,4.007774485201983,INDEFINIDO
2.5815458485550566,4.20252994544169,HIGH
0.2261754589507403,2.9893638196598693,HIGH
2.1174475845819405,0.7999114787672484,HIGH
1.2746889616066948,1.297263326342061,LOW
0.7119473555009579,0.43134176522860385,LOW
0.5365500919535419,3.1115178443315537,HIGH
0.5493145661312988,3.631099515136633,HIGH
3.3946287904713004,0.20105640195329466,HIGH
0.46674756874248857,2.312738266215696,HIGH
3.231267270582755,0.21994572479320412,HIGH
0.6844386428238617,1.7619987923114504,INDEFINIDO
1.6553955619814797,4.229483814520977,INDEFINIDO
2.697742523591632,2.2159003473400567,HIGH
3.176224639403269,2.4502868541023513,HIGH
0.9821874630438254,1.0180567491036323,LOW
3.333600740729618,2.5796076037045372,HIGH
2.563133402585891,4.804670969702254,HIGH
4.560656782276839,0.8161766911336757,HIGH
1.1912891163730233,4.947825858258575,HIGH
0.34152171714879986,1.9707778218768923,INDEFINIDO
2.1454706120615916,0.01789599022684756,HIGH
2.88241647237348,1.2830270575068596,HIGH
0.7006625764910949,2.086904536127953,HIGH
0.5675861616799398,1.5663796080116126,INDEFINIDO
1.618677448460847,3.8762184603263368,INDEFINIDO
0.5456875017320699,1.3716648746154771,INDEFINIDO
0.7838102113596987,0.9394328380817537,LOW
0.4628324957692618,3.180648592256886,HIGH
2.528425435591329,0.37512323341751086,HIGH
3.445544118026962,0.15162856247796755,HIGH
1.7702784447838409,4.078377984594323,INDEFINIDO
2.0566656007285227,4.663573019264011,HIGH
1.963515154901307,3.2153315073677673,INDEFINIDO
0.9610796175018934,1.8498446820742862,INDEFINIDO
1.0602100959693401,0.4423705585751165,LOW
1.3988928137342225,4.195872296882593,INDEFINIDO
1.4770436216831762,2.6935967777022802,INDEFINIDO
2.4262767954946174,4.583650779540147,HIGH
1.5726795048093951,1.6497103893857838,INDEFINIDO
1.4979414767142287,4.161671164301801,INDEFINIDO
1.7232651001456412,2.3943698003535427,INDEFINIDO
0.9131130694487449,3.158099641710404,HIGH
1.7025509464193094,2.2742915159128114,INDEFINIDO
1.488340889846779,1.84472702127803,INDEFINIDO
2.930517129889572,0.24358313428667216,HIGH
1.7353370290055343,4.291305647297228,INDEFINIDO
2.2489763241044423,0.24751692611218148,HIGH
3.9209559933686244,4.310818950793978,HIGH
0.019585708605655384,1.6246960162704747,INDEFINIDO
0.9960997629531378,3.3618395790717424,HIGH
0.7768679329485787,1.8463490947439678,INDEFINIDO
3.5444831767849174,4.278268499824238,HIGH
0.4163824990556383,4.944590343197537,HIGH
4.706696423933668,0.43144742242868905,HIGH
1.7983633557218244,2.438371322055327,INDEFINIDO
1.3310956170147377,4.534797779759229,INDEFINIDO
3.116291210627967,2.888795403750267,HIGH
0.7451085567491502,0.5954187568891103,LOW
0.13430020810957838,2.913313072871797,HIGH
3.48314179068422,2.9348992644132594,HIGH
0.4520584229140711,2.0623303383790774,HIGH
0.6484644229874388,2.4552106774250815,HIGH
1.5654833054004607,3.820438214053694,INDEFINIDO
1.55792388333925,4.731237910945488,INDEFINIDO
4.883096744633455,0.9480161415107975,HIGH
1.2249646616907577,1.53390110539003,INDEFINIDO
1.925836124013681,2.1517682743443647,INDEFINIDO
1.4534654497922577,1.8163391791813726,INDEFINIDO
0.1607976287210062,1.4156109278206883,INDEFINIDO
0.7136356197556835,4.6555787275409966,HIGH
0.7514410062850976,1.9246466106289044,INDEFINIDO
0.3517348639639237,4.413744403785276,HIGH
3.692775572705796,0.08362481004467207,HIGH
0.09839951696361585,0.22066840427676185,LOW
0.6383434947461604,1.6671363297118156,INDEFINIDO
0.6296865074218129,1.715665319580505,INDEFINIDO
1.6336877965924328,3.85579586914535,INDEFINIDO
2.2153216662215662,2.000741942804768,HIGH
1.2778222615629404,4.993272885611627,HIGH
2.7195300402102465,0.662596258921469,HIGH
0.5850931724318846,1.573364211725553,INDEFINIDO
1.1718527415470716,2.600608119977408,HIGH
3.2698479980924415,0.9657466967410857,HIGH
1.7306667573567007,2.892823732126703,INDEFINIDO
4.607020988386157,0.420380435436972,HIGH
1.1592574215093006,2.892179554695563,HIGH
4.384275719549924,0.4696139743974632,HIGH
0.6761124052780956,2.0349749565856143,HIGH
4.043570299284366,2.5627377909522773,HIGH
0.8787067077665798,1.86951158959025,INDEFINIDO
0.3627075750251983,1.8144971131015146,INDEFINIDO
0.5595981694967745,1.7777317489085571,INDEFINIDO
0.6497331446176813,2.7986709299116224,HIGH
4.940415678254293,1.0011688724269772,HIGH
3.9610471719420666,1.185395586362653,HIGH
0.7358387488558178,3.596229457760723,HIGH
0.5139415457863157,4.8254094842801205,HIGH
1.4464289859970147,1.615707000176632,INDEFINIDO
1.7901921903669942,1.3019375650139071,INDEFINIDO
4.733806440666682,1.1002883219683623,HIGH
1.0426073061411363,1.5863715268695857,INDEFINIDO
0.0202046858998303,0.26634678026477127,LOW
2.4166632046513734,0.4256288893974339,HIGH
1.9901645271070025,1.8711156345329227,INDEFINIDO
0.5912472976307909,1.0660614554030845,LOW
1.750438613955569,2.899881859956222,INDEFINIDO
0.5361876395805826,1.9014535223581044,INDEFINIDO
4.637983229283633,0.04832510527310117,HIGH
0.7530358712976466,3.8459805976328343,HIGH
1.614144748953682,3.434004226696818,INDEFINIDO
0.046460431284019534,1.3482318988773645,INDEFINIDO
4.778641606162394,2.5025234327869907,HIGH
0.5804748296458574,1.8586247379721357,INDEFINIDO
1.2498726825696487,0.22815954826952028,LOW
3.3709663799076255,0.08398561863809346,HIGH
0.6373812818830805,1.9993919749977929,INDEFINIDO
2.4685304885580006,2.2209472437527964,HIGH
1.053541053851675,0.18554610063623542,LOW
0.34342206947727316,1.279416122142043,LOW
3.020100886702889,0.18755133993429846,HIGH
1.8871457692546758,4.574391175245092,INDEFINIDO
1.616075477744192,1.5399981404673704,INDEFINIDO
2.4490105929987216,2.8643904762454575,HIGH
0.7290224430561557,4.371898780648088,HIGH
2.357297260174331,4.498272751683868,HIGH
1.2015053746317752,0.5002759800138067,LOW
1.199930523158274,3.0766860181783784,HIGH
1.6322544022767804,1.7697223864472509,INDEFINIDO
2.4627611098736324,0.8124552581774743,HIGH
1.139781696095067,0.6005732151957924,LOW
1.7826573150876577,1.8230871055999938,INDEFINIDO
3.586393831667152,2.687653149471164,HIGH
4.372199489698405,4.993140444718325,HIGH
1.5409705522129178,3.1357767137693795,INDEFINIDO
1.1767659866920892,0.2935824429451475,LOW
1.7369321058086338,4.215272386583159,INDEFINIDO
1.8037371421031838,1.7369768526396936,INDEFINIDO
1.2137401835344874,3.361771139503213,HIGH
1.5529143688671054,1.5405657617596673,INDEFINIDO
3.1478889618076895,3.7666787874630185,HIGH
0.9003842799882014,1.3502220936265605,INDEFINIDO
1.3351333785328061,2.0570802580473653,INDEFINIDO
1.3407386777577963,1.4060786739817401,INDEFINIDO
0.6559390359002699,1.6612571331400652,INDEFINIDO
0.5829834715071702,2.2327053756657866,HIGH
0.7625502526732981,0.021892668111368398,LOW
0.049028864725114564,0.07180440040420068,LOW
2.112801903185049,0.6804093799991585,HIGH
1.537081520440343,3.461926430417071,INDEFINIDO
1.9986561494335853,2.8707702587034083,INDEFINIDO
1.6038318391195474,1.4254601030843015,INDEFINIDO
0.627839184684295,2.261122749170937,HIGH
1.4267693831709676,3.5976023717362167,INDEFINIDO
1.046970217384389,0.4908042116165488,LOW
1.2957309978294587,1.3002689863628645,INDEFINIDO
1.029711562263385,4.734149248617015,HIGH
0.6174829329315155,0.9581956842252055,LOW
0.9297512856122758,1.8186552751741594,INDEFINIDO
0.7106374811788005,1.3724961470694441,INDEFINIDO
4.161932929734997,0.49055345699581054,HIGH
1.3817239554601095,2.7440058596563532,INDEFINIDO
4.008661768686575,3.9429033199296324,HIGH
1.6138072945355173,1.883925046198589,INDEFINIDO
2.478826191853459,3.028837143479583,HIGH
2.856223197099686,1.1481033010314048,HIGH
2.6586879503855476,3.0808121062594624,HIGH
2.2321901889135223,2.659562267109257,HIGH
1.393129784804447,1.3469436167039657,INDEFINIDO
1.5077832692245592,1.914642899232645,INDEFINIDO
0.45305350784374154,0.8896681169496828,LOW
0.8658672962018539,1.6059695014018527,INDEFINIDO
3.9946075109149497,0.5511553886278507,HIGH
1.7782029491616447,2.5452241012301418,INDEFINIDO
0.4747285083942246,2.3795814939768585,HIGH
0.21589098851317534,0.5838715266560673,LOW
1.5676454789053107,1.997425719161493,INDEFINIDO
0.4240201924873947,0.9145346791828264,LOW
0.024640635319830784,0.4150569414146131,LOW
1.5868416892460706,4.135949576088523,INDEFINIDO
1.777070913588012,1.3442898337889297,INDEFINIDO
0.5603680818489958,1.1638561368392495,LOW
0.5686055965884742,3.561833731995653,HIGH
0.2597093005715516,3.8344216186537303,HIGH
0.11918661388783068,2.4734340045957905,HIGH
1.9050205282947414,1.310569725970377,INDEFINIDO
0.20448799351462615,1.5587332569636136,INDEFINIDO
1.2804299695367927,1.4284474271704262,INDEFINIDO
0.5737107553798542,2.507349570061936,HIGH
0.15168077882734188,1.525787309164043,INDEFINIDO
1.7908304339340484,1.5138800517074653,INDEFINIDO
1.617494389620366,4.699774355521804,INDEFINIDO
2.0918645606709556,1.167982713133946,HIGH
2.5996879259136074,2.9353774618753103,HIGH
1.0564493663664545,1.3493964329397934,INDEFINIDO
1.468763983451679,1.706260376132478,INDEFINIDO
1.030041944243013,1.9511004708279516,INDEFINIDO
1.1446157682779092,1.7420756194396692,INDEFINIDO
2.803777246960358,0.3348422403476048,HIGH
1.8968495527627631,2.062882440058134,INDEFINIDO
0.12789645345189118,0.46262322415786955,LOW
1.3426928718759663,3.758507459412113,INDEFINIDO
1.4621097903526485,4.977834621289133,INDEFINIDO
1.3171582331289842,1.7678134280317535,INDEFINIDO
4.480508896407884,2.7403662570131817,HIGH
1.3519089743601282,3.4963642022499872,INDEFINIDO
3.8126932160728053,4.1599219318645435,HIGH
4.5996990003735885,0.9114623944145787,HIGH
1.1801480355640699,0.5657048886753291,LOW
1.6612485859456876,2.9697625389687072,INDEFINIDO
2.271479627497743,4.130810057225265,HIGH
1.7148320932133896,3.0766389007492143,INDEFINIDO
1.0945422018682598,1.971219037953857,INDEFINIDO
3.069373633045649,0.07090421828222347,HIGH
1.324946318801633,3.139510887590804,INDEFINIDO
1.2094032559319114,4.139480995893919,HIGH
1.1615657985760164,1.69165045162558,INDEFINIDO
0.7514659910233372,1.4763375976525421,INDEFINIDO
2.6338860450127863,0.4267556483918998,HIGH
0.15350797384962298,0.5915447845845168,LOW
1.7961591408277278,2.323369819295296,INDEFINIDO
0.31261148539324196,1.3957456740775267,INDEFINIDO
1.7801482372018091,1.9502781597203092,INDEFINIDO
0.5228698191459556,1.4327716878600754,INDEFINIDO
2.9049288091888603,0.8480075496741161,HIGH
1.3752661415669192,2.03059806622521,INDEFINIDO
0.7845022013022054,0.05336300766703438,LOW
1.3628539464378622,1.9248497688322808,INDEFINIDO
1.0854519487085805,3.8363411279694293,HIGH
1.72659644976122,4.862254137526902,INDEFINIDO
3.2275633925700413,3.7563302292891096,HIGH
4.134426767541335,3.793998966700357,HIGH
4.5206935049550365,2.3344720375518135,HIGH
0.6654321767930177,0.88159285434365,LOW
4.589194033046161,0.31361132677107056,HIGH
4.875956926267424,2.825083699176246,HIGH
4.9257580680873625,4.564015153214808,HIGH
1.356800219099459,3.4879553613599636,INDEFINIDO
4.047917844643681,0.22543942128588962,HIGH
0.8404181106410846,1.314870845516969,INDEFINIDO
0.12935466802825196,1.370233774401599,INDEFINIDO
1.3545950258470756,1.3015553460854712,INDEFINIDO
1.7798733835002887,1.4281722861116635,INDEFINIDO
1.398360760816041,1.3509407030486464,INDEFINIDO
1.6544717510931535,2.768243503142271,INDEFINIDO
0.38331537968244184,0.4328224021543778,LOW
0.017535718627594156,3.6034922750692577,HIGH
1.3633747875468398,2.585406268029181,INDEFINIDO
0.5274655961678172,4.46366531425017,HIGH
0.9329994858172154,0.6759421717073368,LOW
1.6257310487152272,2.9929634726060907,INDEFINIDO
1.8460525033713049,1.8086666017258508,INDEFINIDO
0.6116455742233249,0.48731822612784886,LOW
1.9629893062673751,1.7218438918012016,INDEFINIDO
1.6350187804955223,1.7890743710979256,INDEFINIDO
1.443208879162451,2.460938369445133,INDEFINIDO
1.6929289750019123,1.3866170926823997,INDEFINIDO
1.549585364059641,2.500459993105024,INDEFINIDO
0.13951450496838613,1.2505101537888101,LOW
4.1929816989792545,1.0096182225207677,HIGH
1.1954975465283697,1.56046854356492,INDEFINIDO
1.4771880117781873,3.3584575495171842,INDEFINIDO
0.65043058854651,2.990291565230092,HIGH
4.927527650599767,3.2311082438512937,HIGH
1.8540203634863968,1.4769827560249227,INDEFINIDO
1.6368691683760574,1.3736678004526788,INDEFINIDO
0.016476586242188163,0.6421993859248504,LOW
3.3027174745275794,2.9119786934038077,HIGH
1.0597894116800641,1.0669756245891715,LOW
1.0978603707313082,1.6152593307107268,INDEFINIDO
3.46988764457224,3.8179014028653198,HIGH
0.4509858895891734,3.948036900336271,HIGH
1.6687115225236542,3.8011273453162993,INDEFINIDO
1.779137510840433,4.14957185263424,INDEFINIDO
1.6517896912497192,1.5548596127003647,INDEFINIDO
1.197947204090098,3.6055848980883596,HIGH
1.2104920067848064,3.4262827368093545,HIGH
1.1656246337463323,1.2577960432532753,LOW
0.7104359034481726,0.30884103568376775,LOW
3.7137838145174547,4.980784276902883,HIGH
1.9002264031857483,2.428979357886462,INDEFINIDO
3.8874081914573955,0.04877933652323032,HIGH
1.019824355779614,1.205865834124511,LOW
0.5607543442635358,1.5683166123132666,INDEFINIDO
0.5181608241146615,2.4036940503065383,HIGH
0.6918422338358761,0.35050561067170544,LOW
3.212231561300318,0.8933655755733036,HIGH
1.5285094222526872,1.4462122052599107,INDEFINIDO
0.5147279527208432,1.670455753720494,INDEFINIDO
1.638432117233458,1.9512300891215868,INDEFINIDO
0.635842164409708,1.4244101045434385,INDEFINIDO
1.897024018461987,4.517901636678963,INDEFINIDO
1.4730476336719165,1.5660295411018939,INDEFINIDO
1.8407370684777766,1.9972142700853084,INDEFINIDO
3.2496260690995737,4.8126867188692355,HIGH
0.24748510261236284,2.680002575808203,HIGH
0.5254023448215631,1.3436548152984158,INDEFINIDO
1.2007180231147474,1.671649342421348,INDEFINIDO
1.2281721246739938,0.9599686285159952,LOW
0.87938797417876,3.8361500032483753,HIGH
1.7575694967089484,4.08904449517831,INDEFINIDO
0.46876837393880116,1.0603307102836983,LOW
1.0995417541501888,1.3100002896884964,INDEFINIDO
0.8061385197133146,1.4959339402429583,INDEFINIDO
1.2728997203856094,3.567160557179626,HIGH
1.253079574856472,0.05610227045471351,LOW
0.8432487648533834,1.8430851422487438,INDEFINIDO
0.9823268377628188,0.5307843524671685,LOW
1.3189503190381173,4.152227539869433,INDEFINIDO
1.9481875185813267,4.627828027183153,INDEFINIDO
2.6020396391074847,4.712362327726609,HIGH
3.043195533883365,2.9043516005161143,HIGH
1.344223618819797,2.7141530620441103,INDEFINIDO
1.9815174466496008,1.6531428072556729,INDEFINIDO
1.1342765073850203,2.9528755011166785,HIGH
3.2991246445485043,0.6652445563394997,HIGH
2.176112195742588,2.9860843168180677,HIGH
4.119754777141521,4.850169571070122,HIGH
4.435218560241381,2.1460642259634164,HIGH
0.1772807542331077,1.884602970939977,INDEFINIDO
0.3931412612949926,4.750904452667337,HIGH
1.2548496650781165,1.625882921791696,INDEFINIDO
1.6664161211399948,4.705167453140271,INDEFINIDO
1.3453384866566753,1.5300330681221799,INDEFINIDO
2.3765956060692983,0.7235793012540718,HIGH
0.18993877704808781,0.4699695950433754,LOW
1.9439406538066493,3.531844592150438,INDEFINIDO
4.494924498368409,4.270340902126966,HIGH
2.8160478370419586,0.3960069530328887,HIGH
3.455824537791707,2.671230912642632,HIGH
4.3587594457178005,3.8294654166674165,HIGH
1.3523315482286222,1.6825069074611152,INDEFINIDO
1.9150955618419534,1.5413068056381394,INDEFINIDO
1.215219117919342,0.3533518847482527,LOW
1.0758510277758555,0.9786402602464257,LOW
2.349616832072612,2.8839483034337166,HIGH
3.90245211923521,2.0148556048537873,HIGH
2.923333087113221,0.06603310540980324,HIGH
0.056745462044024655,1.3382984882970643,INDEFINIDO
0.6830351763483407,0.029505774905220362,LOW
1.358949812646382,3.7567408807312446,INDEFINIDO
1.5629587014535093,2.427075277641426,INDEFINIDO
2.7535910569463313,4.146514046567754,HIGH
1.4067924308278732,2.660938240508104,INDEFINIDO
3.4322663341011435,3.0474626888221668,HIGH
