Vin_0,Vin_1,Output
1.3197903320312847,1.8359369490584305,INDEFINIDO
0.41940225083803373,1.0176389990374564,LOW
0.23302103145573863,1.9929129757022364,INDEFINIDO
0.9958565122241964,0.813643889742813,LOW
1.4916957893248708,2.8479395385688964,INDEFINIDO
4.742556141230537,4.655414059875839,HIGH
0.09797659919248423,0.5297560494439402,LOW
1.663197887758112,1.5294709695556863,INDEFINIDO
1.5155516034056755,1.3750533373417821,INDEFINIDO
0.6058373295446354,1.9122368171518311,INDEFINIDO
0.1265894093368688,1.3236509116993218,INDEFINIDO
4.589674872649772,0.7776909102352602,HIGH
1.7816713516502891,3.7404208723121344,INDEFINIDO
1.3908034869916752,2.966298962148293,INDEFINIDO
0.6704697802992937,1.5057462827437238,INDEFINIDO
1.6503189918441583,3.4585201239133,INDEFINIDO
0.5664239461637184,3.2539745582324184,HIGH
1.3294732757871253,4.425186728000428,INDEFINIDO
1.92258975114357,3.433300295202237,INDEFINIDO
4.751669151729915,4.883641541883819,HIGH
0.2387727707437227,3.122477133765246,HIGH
0.2846644369769232,0.7621202415474092,LOW
1.197347143842198,4.621826003969721,HIGH
2.8460299409180014,0.08607818532680474,HIGH
0.35190305176966863,1.5929223752802704,INDEFINIDO
4.7947725877251415,0.2124091330672277,HIGH
0.5303724994218725,2.3994170632071,HIGH
2.85850977567649,2.5309481284578723,HIGH
0.30075939129291135,2.971893948234559,HIGH
3.864025787346376,0.27451026294952585,HIGH
1.2867954319692336,4.827591035850512,HIGH
1.8684495909949392,4.322392321262095,INDEFINIDO
1.3153775654758577,1.451977630971747,INDEFINIDO
2.4551108418466763,2.6392209640207818,HIGH
0.14010983721847073,0.3590994156903413,LOW
0.2772114215384354,1.421524472698699,INDEFINIDO
3.5100032614188206,4.911971592529729,HIGH
3.129987628049016,0.46614125796098,HIGH
0.700687383170769,0.9484029355603512,LOW
1.3347233912346004,4.17602693169844,INDEFINIDO
1.2364741838125948,3.154936429484514,HIGH
1.2772978343837793,0.9651910517602645,LOW
2.249597356381682,1.0416065991767791,HIGH
1.4076518626997079,2.842828198303171,INDEFINIDO
1.3513823372757945,1.3080948441236706,INDEFINIDO
2.755581272334739,2.1905670252589378,HIGH
0.9041662172139586,0.6962494564822347,LOW
1.5097791451905351,1.72284125474825,INDEFINIDO
4.335622086958361,0.709639036298143,HIGH
2.5675442683591063,0.17358465932439723,HIGH
1.382544233208402,1.7960671855095294,INDEFINIDO
1.1497295758368526,1.7072368696939377,INDEFINIDO
0.2662213327199507,1.8526486546187817,INDEFINIDO
0.04527082205276183,1.9487191622023274,INDEFINIDO
1.3962270126257155,1.686221248744132,INDEFINIDO
0.04287881077011707,1.5978602222356715,INDEFINIDO
0.6185650079287793,0.19046970448730693,LOW
0.18224374730585371,1.3208485582617004,INDEFINIDO
2.3985557866945615,0.8304182397252052,HIGH
0.06504162108430137,1.9112282980943742,INDEFINIDO
0.6640584361972977,1.178541144521534,LOW
0.3373041896127135,1.5404655517051813,INDEFINIDO
2.9532732213842245,0.021781660177537056,HIGH
1.9470228316116165,1.8517858219112129,INDEFINIDO
1.0815624745029155,0.7975592836568534,LOW
0.41633852416374684,0.00551881741146757,LOW
1.8436939367033374,3.2428378893339027,INDEFINIDO
1.6805388126362837,3.848673988481223,INDEFINIDO
4.714952924399482,0.9903025729243113,HIGH
1.5203622336414289,2.062192154382281,INDEFINIDO
3.57442519046575,1.1642519515693996,HIGH
3.532263117489724,4.648571199140996,HIGH
0.36482855348410426,1.8440343124846004,INDEFINIDO
1.0894918956647193,1.9389931755398724,INDEFINIDO
0.14014904559086638,1.3073993134613817,INDEFINIDO
1.8950144765370567,1.9698626844131915,INDEFINIDO
0.7916438703570028,3.5873850703439834,HIGH
1.6712113758537517,1.8843557518823273,INDEFINIDO
2.7103640240950195,0.4408864327549551,HIGH
3.4529743089784244,3.7412979703513183,HIGH
1.636737266910079,3.6451638130641912,INDEFINIDO
0.15270078478998825,2.67215488847427,HIGH
1.1206270134129395,0.4440297944231057,LOW
1.9280549006303307,4.215967529189372,INDEFINIDO
0.3981993182116364,0.9778140687463155,LOW
2.6383261753754175,3.714923699371718,HIGH
4.489278148154331,2.3594710888497987,HIGH
2.334372998895883,2.238191968096223,HIGH
0.11588746703299742,1.4764886977526765,INDEFINIDO
3.9523463804074512,3.7162685902681614,HIGH
4.382414656181853,0.20559879768581768,HIGH
0.2637883581763103,1.8364078639492818,INDEFINIDO
2.175281718270895,3.8939949478747273,HIGH
1.556454524075976,1.5316572704731597,INDEFINIDO
1.7445898978172651,1.5256916130631768,INDEFINIDO
2.241748613816321,0.5304768058872777,HIGH
4.323236876314782,2.1876875456263987,HIGH
2.4581311855597576,3.9164278611596512,HIGH
1.3859007846824432,2.0620963125422396,INDEFINIDO
2.2503206677790284,1.2047055439289631,HIGH
1.461626752024712,2.1194231926032647,INDEFINIDO
2.6945995547220525,0.20795945614386385,HIGH
0.8525923007199947,2.183534320220688,HIGH
1.6257947759265163,1.3165459195335731,INDEFINIDO
1.203283867526669,3.2633388899576254,HIGH
1.503590036398943,1.9302267570461655,INDEFINIDO
0.4433338014216254,0.9381685975092555,LOW
4.2870488455315225,4.215044243029397,HIGH
4.136026570305341,0.4554098046706441,HIGH
2.3045200596049327,2.4817145727038086,HIGH
0.25485443560678817,1.7234438738560618,INDEFINIDO
0.5808944990328804,1.9909894136694999,INDEFINIDO
0.8794106848581275,1.5317077418615739,INDEFINIDO
1.9951575187891843,4.044102278218549,INDEFINIDO
1.365219231768385,1.8494618806252525,INDEFINIDO
0.07169951043543324,3.485790660366515,HIGH
2.7445892788260573,4.73876259154749,HIGH
0.5142785736364326,3.558883561969672,HIGH
2.7861011763886623,1.122379524369887,HIGH
1.6274353726867132,2.565473474708826,INDEFINIDO
1.9437158608239922,1.9452354336770827,INDEFINIDO
4.810134717492043,3.7176185063126796,HIGH
0.3797352456962208,3.1087218476817835,HIGH
1.1732514645291998,1.1878332067959823,LOW
1.1681906081294697,3.851848871249937,HIGH
4.846107475361984,4.405354631756749,HIGH
0.6542516272073947,0.9934115536290891,LOW
3.8583391718291002,2.8484347763993583,HIGH
1.6317419095648684,1.952709002569133,INDEFINIDO
4.303142192166347,0.836593207055129,HIGH
2.2032550051285433,1.0662002510517234,HIGH
0.028133226169964165,1.8168061132168427,INDEFINIDO
4.409408238909192,0.34912916926553617,HIGH
2.3419818522002354,0.3734656866907698,HIGH
1.6056529335291585,4.495350968999954,INDEFINIDO
0.5790358157123704,1.331699117407919,INDEFINIDO
2.8309884253386493,4.822917689791197,HIGH
3.3242242812938145,1.2802683983047334,HIGH
1.901682281760606,3.174780199535749,INDEFINIDO
1.4158858436036788,1.8567541367696792,INDEFINIDO
0.6841904168271388,1.9875529726561645,INDEFINIDO
4.349160478770716,0.46484353978862064,HIGH
4.515723569701034,1.0492025197235635,HIGH
4.311681757696403,3.145647131972642,HIGH
3.906573321805597,0.7463761458388982,HIGH
0.9917163726603119,0.2511436135945703,LOW
0.6912131202490496,4.42333660155141,HIGH
0.773282350053521,1.5434023112471897,INDEFINIDO
1.8233564236019597,1.610885915921557,INDEFINIDO
4.3985772366511675,0.8149525179627894,HIGH
1.6932446881874763,2.227246698109827,INDEFINIDO
0.9849759702623382,3.037287675199916,HIGH
1.4608824203874125,1.8910001687425928,INDEFINIDO
0.6309137855961352,1.55049837112298,INDEFINIDO
2.5237761255401123,1.1858623144853366,HIGH
0.09623198980878586,2.1172562421017407,HIGH
0.3132103995032241,1.8611879311036559,INDEFINIDO
1.9291475800833782,3.746714368471798,INDEFINIDO
4.385290204186629,4.107889577612651,HIGH
0.258635910125467,1.3613480808564884,INDEFINIDO
1.8800166574595925,3.428601033124268,INDEFINIDO
1.8651560498387254,1.8716545066934414,INDEFINIDO
0.03141595369577934,2.056127600923441,HIGH
1.7106642365757962,2.973096532941206,INDEFINIDO
0.7113531948744063,0.5842891120365743,LOW
1.3909450223091089,1.6750437051415155,INDEFINIDO
1.7123681430047137,1.632225631579146,INDEFINIDO
0.7287306955470372,2.7245322333707493,HIGH
0.11961894098533087,4.60877441564695,HIGH
0.3495059588119053,4.443107112345659,HIGH
1.4245713699378384,2.499353124166762,INDEFINIDO
0.8496474616899415,1.8855944370684217,INDEFINIDO
0.5648514987787215,4.687074949320895,HIGH
2.8995801800305294,0.31942172219057646,HIGH
2.9343079450172,0.10270370389320137,HIGH
0.62425553411297,4.300320495265651,HIGH
1.3657778468951474,1.7974013580863886,INDEFINIDO
1.8824683560881463,1.8280313066896938,INDEFINIDO
3.4148735748089996,0.0766325388792801,HIGH
0.1804710962457035,1.424601907759412,INDEFINIDO
0.7877057939259101,1.3340450096249004,INDEFINIDO
1.289355914299966,1.359191207574077,INDEFINIDO
1.3561656904304304,1.5597589751684824,INDEFINIDO
1.4217700015052188,1.385361855242549,INDEFINIDO
1.9409525123908105,1.3908668469195846,INDEFINIDO
4.097535870103023,3.3695739019779816,HIGH
0.8043215118833678,1.965231012071943,INDEFINIDO
0.5189287772610737,4.699665367113296,HIGH
1.6684423946570615,2.8763581857311196,INDEFINIDO
1.931541599455783,1.5361738719908788,INDEFINIDO
1.4885273017311462,2.751790756450351,INDEFINIDO
0.5940974693321176,1.1473317832343368,LOW
1.4256903462462778,4.27923589613177,INDEFINIDO
0.5622895186890139,1.0762593614260405,LOW
1.8502676552555903,3.33756718715974,INDEFINIDO
0.7253543891816596,0.7193692025862621,LOW
4.921417011717713,0.6658880311565757,HIGH
0.5105335325170614,0.008892338457650695,LOW
0.6757212538501592,2.3446205744812785,HIGH
2.676339277167421,0.09819928871517078,HIGH
4.836436584777452,4.113564260851762,HIGH
0.27628343616469675,0.5175808582570497,LOW
1.560638963861996,4.2385333753849945,INDEFINIDO
3.1082971799495653,0.8899538409724808,HIGH
3.2225742125165504,3.5288694384273747,HIGH
0.06905443939065038,1.7189132607464503,INDEFINIDO
3.4129677318779357,4.9748824453105165,HIGH
